|normal|no_clean
670|Tune in at 12:50 p.m. ET to see President Obama congratulate Milwaukee on winning the Healthy Communities Challenge. http:// ofa.bo/f9uj|5.717142857142856
671|This is what a consensus looks like. #DoYourJob pic.twitter.com/t7ZGvXIpIk|5.456
672|Deliberately creating partisan gridlock is not the way our democracy should work. #DoYourJob pic.twitter.com/ubjy1N9NlS|5.4575
673|The obstruction of our Supreme Court is completely unprecedented. Sign the petition telling the Senate: #DoYourJob . http:// ofa.bo/c5fg|5.324999999999999
674|Refusing to consider a #SCOTUS nominee before one is even announced is irresponsible. #DoYourJob pic.twitter.com/NiZtwUHmE5|5.3
675|Leaving a seat open on the Supreme Court for more than a year is irresponsible sign the petition: http:// ofa.bo/wGs #DoYourJob|5.393333333333334
676|We're seeing the fastest rise in sea-levels in nearly 3,000 years: http:// ofa.bo/j9qS #ActOnClimate|5.663333333333333
677|Get the facts on everything from a fair #SCOTUS nomination process to climate change: http:// ofa.bo/c5dy pic.twitter.com/qnB5GLM8eC|5.669090909090909
678|Today's the 55th birthday of the @PeaceCorps . Thanks to all who have served across the globe. #PeaceCorpsWeek2016|5.485454545454545
679|It's the Senate's duty to give the President's nominee a fair hearing and a timely vote. #DoYourJob pic.twitter.com/yquRBNfS9k|5.466
680|"""One-third of all U.S. presidents appointed a Supreme Court justice in an election year."" http:// ofa.bo/i9sS (h/t @washingtonpost )"|5.555555555555556
681|Sign @OFA 's petition to let the Senate know you demand a fair Supreme Court nomination process: http:// ofa.bo/yDp|5.449090909090909
682|LIVE: President Obama is presenting the Medal of Honor to Senior Chief Special Warfare Operator Edward Byers. http:// ofa.bo/i9sK|5.0200000000000005
683|Thanks to the #RecoveryAct , clean energy investments have created hundreds of thousands of jobs. pic.twitter.com/U82fX6P2nB|5.821818181818182
684|Our economy has come a long way, but there's more work to do say you support common-sense economic policies: http:// ofa.bo/d5eA|5.333846153846155
685|Seven years ago, our economy was shedding nearly 800,000 jobs a day. We've come a long way. pic.twitter.com/ueSHbf52YE|5.296
686|Our economy has added 14 million jobs over the longest streak of private-sector job growth on record. pic.twitter.com/FwScd1Soxi|5.572307692307693
687|LIVE: President Obama is highlighting the progress of the American economy. http:// ofa.bo/a5hl|5.468000000000001
688|Tune in at 1:55 p.m. ET to see President Obama speak about the economic progress we've made since the #RecoveryAct . http:// ofa.bo/g9q0|5.5307692307692315
689|Tell the Senate: Stop playing games with our Supreme Court. http:// ofa.bo/yDS #DoYourJob|6.248
690|The Senate should fulfill its constitutional duty and fairly consider the President's nominee. #DoYourJob pic.twitter.com/AXpbOQ1bxD|5.522222222222222
691|Add your name if you agree: Failing to fill the Supreme Court vacancy for over a year is unacceptable. http:// ofa.bo/z0EK #DoYourJob|5.311666666666667
692|Retweet if you agree that we can't afford to play political games over the Supreme Court vacancy. #DoYourJob pic.twitter.com/NE380YtV41|5.5369230769230775
693|The solar industry hit record growth last year, surpassing natural gas installations for the first time: http:// ofa.bo/j9nU|5.541818181818182
694|This kind of obstruction is unprecedented. Tell Senate leaders: #DoYourJob pic.twitter.com/IZgCuoWE4O|5.786666666666666
695|Sign @OFA 's petition to let the Senate know you demand a fair Supreme Court nomination process: http:// ofa.bo/b5iR|5.449090909090909
696|President Obama on his constitutional responsibility and the qualities he's looking for in his #SCOTUS nominee: http:// ofa.bo/h9zE|5.608333333333333
697|Refusing to even consider the President's Supreme Court nominee is unprecedented. Tell the Senate: #DoYourJob . http:// ofa.bo/uB3|5.21
698|With more than 300 days left in President Obama's term, the Senate has no excuse to delay. #DoYourJob pic.twitter.com/ultmGstueA|5.008
699|Be part of the team debunking myths with facts join the @OFA Truth Team: http:// ofa.bo/c5ZO pic.twitter.com/51zJn9N8qa|5.3100000000000005
700|LIVE: President Obama is delivering a statement from the Roosevelt Room. http:// ofa.bo/xAu|5.168
701|A fair judicial nomination process is important for a functioning democracy read more: http:// ofa.bo/wBJ|5.777777777777778
702|Speak up for a fair nomination process and a timely vote by the Senate sign @OFA 's petition: http:// ofa.bo/vBE #DoYourJob|5.53
703|The Senate should not play political games with our Supreme Court. pic.twitter.com/RoNN4vaw0a|5.6571428571428575
704|"""The Senate also has a constitutional duty: to consider presidential nominees expeditiously."" http:// ofa.bo/a5eJ (h/t @latimes )"|5.454285714285715
705|Add your name to let the Senate know: The Supreme Court is too important to be held hostage by partisan politics. http:// ofa.bo/uAT|5.359999999999999
706|Gain the skills you need to turn a desire for change into impact apply to be an @OFA fellow today: http:// ofa.bo/e5Xb|5.424000000000001
707|The impact of climate change in one GIF: http:// ofa.bo/g9lf #ActOnClimate|5.336666666666667
708|The longest streak of private-sector job growth, 4.9% unemployment rate middle-class economics is working. pic.twitter.com/jWIZ0IZwL1|4.785714285714286
709|It's official: January 2016 was the most abnormally warm month on record. http:// ofa.bo/f9nQ #ActOnClimate|5.543333333333333
710|Read what @VP Biden has to say about our economic comeback, thanks in part to the Recovery Act: http:// ofa.bo/uA0|5.411666666666668
711|In the past seven years, our economy has made real progress. pic.twitter.com/D1XXOQVPCT|5.455
712|This #Valentines Day, speak up for equality: http:// ofa.bo/u9Q #LoveIsLove|5.753333333333333
713|No matter who you are or whom you love, celebrate #Valentines Day with pride. #LoveIsLove pic.twitter.com/btFuHnIEfV|5.746666666666666
714|Stand against discrimination join the fight for equality. http:// ofa.bo/x8x #LoveIsLove|4.075
715|Retweet if you believe #LoveIsLove . pic.twitter.com/ssMsbWMcXE|5.866666666666667
716|Watch President Obama thank @TheEllenShow for all she's done for the LGBT community: http:// ofa.bo/g9kL #LoveIsLove|5.871428571428571
717|Read President Obama's thoughts on climate change, technology, and #WomenInSTEM : http:// ofa.bo/x8D pic.twitter.com/IrcnE2T88M|5.699999999999999
718|Thanks to President Obama, future generations will still be able to explore from sea to shining sea. #FindYourPark pic.twitter.com/Zt1U8dF3vW|5.952727272727274
719|President Obama has protected more land and water than any of his predecessors and he's not done yet: http:// ofa.bo/e5VQ #FindYourPark|5.544615384615385
720|Marriage equality may be the law of the land, but there's more work to do to end discrimination. Join the fight: http:// ofa.bo/g9jO|5.253750000000002
721|Show what you believe get the #LoveIsLove tee. http:// ofa.bo/g9jN pic.twitter.com/FxaPN3Z36l|5.34
722|Celebrate this Valentine's Day with pride, and no matter who you love, commit to ending discrimination. #LoveIsLove pic.twitter.com/mn6BZWEe1y|5.02
723|"""The fact is we ve gotten a heck of a lot done these past seven years, despite the gridlock.""  President Obama http://www. snappytv.com/tc/1369665"|5.254285714285715
724|LIVE: President Obama is speaking in Springfield, Illinois. http:// ofa.bo/z096|5.52
725|Tune in at 4:25 p.m. ET to watch President Obama speak to supporters in Springfield, Illinois: http:// ofa.bo/x7z|5.4575000000000005
726|Join the @OFA Truth Team and spread the facts on issues that matter: http:// ofa.bo/h9tP pic.twitter.com/19qvZpVawl|5.14
727|Say cheese. #NationalPizzaDay pic.twitter.com/cqNblFDAta|
728|An increase in solar jobs is good for our economy and our environment. #ActOnClimate pic.twitter.com/g22J3tMhVp|5.843636363636364
729|Good news: 2015 was another great year for clean energy growth. http:// ofa.bo/b5ci #ActOnClimate|6.057142857142857
730|Criminal justice reform is overdue. Speak up for fairness add your name: http:// ofa.bo/a5bJ #FixTheSystem|5.723333333333333
731|We need to #FixTheSystem . pic.twitter.com/hXk84oRzMQ|4.91
732|Health care marketplace enrollment numbers are in, and it's good news. Take a look: http:// ofa.bo/w8o #Obamacare|5.768571428571429
733|"""The budget I will send to Congress this Tuesday will double funding for clean energy research.""  President Obama http:// ofa.bo/h9tC"|5.767999999999999
734|In the weekly address, President Obama discusses how the private-sector is helping in the fight to #ActOnClimate : http:// ofa.bo/a5bC|5.046000000000001
735|Last year was the second-best year for job creation since the late 1990s but there's more work to do. http:// ofa.bo/f9lD|5.262857142857143
736|The economy continues a record-breaking streak of 71 straight months of private-sector job growth. Read more: http:// ofa.bo/e5Up|5.266666666666667
737|LIVE: President Obama is delivering a statement on the economy. http:// ofa.bo/i9l7|5.244
738|Middle-class economics is working. pic.twitter.com/zpPv4MAvcd|4.97
739|Stand up for a smarter, fairer criminal justice system add your name now: http:// ofa.bo/x7Y #FixTheSystem|5.2371428571428575
740|It's time to #FixTheSystem . pic.twitter.com/XeiehW2uwA|5.36
741|Check out President Obama's message to @OFA supporters on the importance of keeping up the fight for progress: http:// ofa.bo/c5Vh|5.293846153846155
742|Everyone has to pitch in to #StopGunViolence , including the private sector. Check out what @Facebook just did. http:// ofa.bo/j9h7|5.3
743|Progress is not inevitable it depends on hard work. Say you'll fight for it: http:// ofa.bo/x7V pic.twitter.com/EodCkOME1i|4.595
744|LIVE: President Obama is speaking in Baltimore. http:// ofa.bo/a5ay|5.52
745|More than 60 attempts later, and Congress is still wasting time and money trying to repeal or dismantle #Obamacare . pic.twitter.com/VKIifwW9av|5.253333333333334
746|Show your organizing pride. http:// ofa.bo/i9kT pic.twitter.com/1U7d0ViQNm|5.6
747|No fluff, just facts that's the Truth Team way. Join now: http:// ofa.bo/x7F pic.twitter.com/GVbxLLMVJl|5.37
748|There's just a few hours left to #GetCovered for 2016: http:// ofa.bo/i9kG pic.twitter.com/t2zU5dfywk|5.08
749|Spread the word: Today is the last day to #GetCovered for 2016. http:// ofa.bo/e5UG #AreYouCovered|5.045714285714287
750|TODAY: The last day to check out your options and #GetCovered . Don't miss it. http:// ofa.bo/y6u pic.twitter.com/10CLJ5fooh|5.153333333333333
751|The end of the open enrollment is right around the corner make sure your friends know how to #GetCovered : http:// ofa.bo/f9kQ|5.5928571428571425
752|Have a worry-free weekend, and take care of this right now: http:// ofa.bo/z081 #GetCovered pic.twitter.com/loHWJlPGNx|5.545714285714285
753|There's still time to #GetCovered  but hurry: http:// ofa.bo/i9jw pic.twitter.com/0q8gqfaRaP|5.286666666666666
754|Just two days left to get #GetCovered for 2016. http:// ofa.bo/d5WO pic.twitter.com/rbFDLwcqrQ|5.32
755|Check out what President Obama is doing to help advance #EqualPay for women. http://www. snappytv.com/tc/1314379|5.37
756|Add your name if you agree that equal work deserves #EqualPay : http:// ofa.bo/z07h|5.673333333333335
757|Seven years ago, President Obama signed the Lilly Ledbetter Fair Pay Act a step forward. But the fight isn't over. pic.twitter.com/cNtuGPmQaj|4.777142857142857
758|LIVE: President Obama is speaking about the importance of #EqualPay for women. http:// ofa.bo/i9jO #StandWithWomen|5.382857142857143
759|Tune in at 12:10 p.m. ET to watch President Obama speak on the anniversary of the Lilly Ledbetter Fair Pay Act. http:// ofa.bo/f9js|5.4140000000000015
760|Join the team that's fighting misinformation with facts: http:// ofa.bo/j9g3 pic.twitter.com/30tPd0bTni|5.0
761|Don't miss this deadline: http:// ofa.bo/v75 #GetCovered pic.twitter.com/p8VNB2yZj6|4.35
762|The open enrollment period ends on Sunday talk to your friends about how they can #GetCovered : http:// ofa.bo/b5aj|5.430909090909091
763|Preventive care is free under Obamacare. Check out your options and #GetCovered . http:// ofa.bo/c5UO pic.twitter.com/cu0hnm3kSf|5.7575
764|Retweet to spread the word, and make sure your friends #GetCovered . http:// ofa.bo/g9hD pic.twitter.com/WNTBu0LyNX|5.812500000000001
765|It's not too late get your vintage tee today. http:// ofa.bo/a5ZX pic.twitter.com/lEPEAJzcs9|5.316
766|Scientists agree climate change is man-made and we can do something about it. http:// ofa.bo/j9fm #ActOnClimate|5.684444444444444
767|"""In our criminal justice system, the punishment should fit the crime.""  President Obama http:// ofa.bo/a5ZV"|4.7775
768|Before Sunday: #GetCovered . http:// ofa.bo/d5Vj pic.twitter.com/cbpfaOxhYV|
769|Last night, President Obama banned the use of solitary confinement for juveniles in federal prisons. Read more: http:// ofa.bo/e5Sp|4.871428571428572
770|Health care reform has helped millions join the team that's fighting to protect it. http:// ofa.bo/y5q pic.twitter.com/8gpeGqnUCB|5.562
771|A new study confirms that the #TPP will raise wages for American workers and grow our economy. http:// ofa.bo/d5VS|5.916666666666667
772|Time's running out to #GetCovered before the January 31 deadline. Check out your options: http:// ofa.bo/g9gW pic.twitter.com/81GzIQY83h|5.085714285714286
773|Take a look at President Obama's latest common-sense step to help fight climate change: http:// ofa.bo/h9qt #ActOnClimate|5.180000000000001
774|Join the millions who've enrolled in the new marketplace. The deadline is January 31: http:// ofa.bo/c5Ti pic.twitter.com/K6AaIR0xe7|5.482857142857143
775|Fifteen of the 16 hottest years ever recorded have been in the 21st century. See for yourself: http:// ofa.bo/v6O #ActOnClimate|5.3500000000000005
